approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,REJECT,not_juice_type,7290000136561,ג'אמפ תות בננה 1.5 ליטר,,מיץ,"ג'אמפ תות בננה 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר",ג'אמפ תות בננה 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136561_s106-29-2022_13-39-20.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136561_s106-29-2022_13-39-20.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136561_s106-29-2022_13-39-20.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290000136455,ג'אמפ אשכוליות 1.5 ליטר,,מיץ,"ג'אמפ אשכוליות 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר",ג'אמפ אשכוליות 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136455_s106-29-2022_13-26-55.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136455_s106-29-2022_13-26-55.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136455_s106-29-2022_13-26-55.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290000363738,חטיפי מיני קבנוס פיקנטי טירת צבי 120 גרם,,מיץ,"חטיפי מיני קבנוס פיקנטי טירת צבי 120 גרם
טירת צבי | 120 גרם
2 יח' ב- ‏16 ₪
‏10.90 ‏₪
‏9.08 ‏₪ / 100 גרם
גרנולה בריא מהטבע בטעם עשיר 500 גרם
פנינה רוזנבלום | 500 גרם
‏25.90 ‏₪
‏5.18 ‏₪ / 100 גרם
רוטב ברביקיו בטעם חרדל ודבש האנטס
האנטס | 577 גרם
‏15.90 ‏₪
‏2.76 ‏₪ / 100 גרם
לואקר וופל בטעם קקאו במילוי קרם חלבי 250 גרם
לואקר | 250 גרם
‏16.90 ‏₪
‏6.76 ‏₪ / 100 גרם
החלב החדש מושלם לקפה גד רימילק 750 מ""ל
מחלבות גד | 750 מ""ל
2 יח' ב- ‏20 ₪
‏12.90 ‏₪
‏1.72 ‏₪ / 100 מ""ל",חטיפי מיני קבנוס פיקנטי טירת צבי 120 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000363738_s1_1501-28-2024_07-45-34.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000363738_s1_1501-28-2024_07-45-34.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000363738_s1_1501-28-2024_07-45-34.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019635741,"החלב החדש מושלם לקפה גד רימילק 750 מ""ל",,מיץ,"החלב החדש מושלם לקפה גד רימילק 750 מ""ל
מחלבות גד | 750 מ""ל
2 יח' ב- ‏20 ₪
‏12.90 ‏₪
‏1.72 ‏₪ / 100 מ""ל","החלב החדש מושלם לקפה גד רימילק 750 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019635741_s1_1512-16-2025_07-16-40.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019635741_s1_1512-16-2025_07-16-40.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019635741_s1_1512-16-2025_07-16-40.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290111356353,גומי מקלות ממולאות מסוכרות בטעמי פירות 190 גרם,,מיץ,"גומי מקלות ממולאות מסוכרות בטעמי פירות 190 גרם
יוגטה | 190 גרם
2 יח' ב- ‏15 ₪
‏8.90 ‏₪
‏4.68 ‏₪ / 100 גרם
מסטיק מנטוס בטעם פירות מנטה בבקבוק 60 גרם
מנטוס מסטיק | 60 גרם
2 יח' ב- ‏17 ₪
‏10.90 ‏₪
‏18.17 ‏₪ / 100 גרם
מסטיק מנטוס בטעם פירות מנטה בבקבוק 60 גרם
מנטוס מסטיק | 60 גרם
2 יח' ב- ‏17 ₪
‏10.90 ‏₪
‏18.17 ‏₪ / 100 גרם
איולי עשבי תיבול
פרסקו | 250 גרם
‏12.90 ‏₪
‏5.16 ‏₪ / 100 גרם
איולי שום
פרסקו | 250 גרם
‏12.90 ‏₪
‏5.16 ‏₪ / 100 גרם
לואקר וופל במילוי קרם בטעם חלב וניל 200 גרם
לואקר | 200 גרם
‏15.90 ‏₪
‏7.95 ‏₪ / 100 גרם
ג'אמפ תות בננה 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר
ג'אמפ אשכוליות 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר
נקניקיה בסגנון מרגז צמחוני
רידיפיין מיט | 338 גרם
2 יח' ב- ‏65 ₪
‏37.90 ‏₪
‏11.21 ‏₪ / 100 גרם
חטיפי מיני קבנוס פיקנטי טירת צבי 120 גרם
טירת צבי | 120 גרם
2 יח' ב- ‏16 ₪
‏10.90 ‏₪
‏9.08 ‏₪ / 100 גרם
גרנולה בריא מהטבע בטעם עשיר 500 גרם
פנינה רוזנבלום | 500 גרם
‏25.90 ‏₪
‏5.18 ‏₪ / 100 גרם
רוטב ברביקיו בטעם חרדל ודבש האנטס
האנטס | 577 גרם
‏15.90 ‏₪
‏2.76 ‏₪ / 100 גרם
לואקר וופל בטעם קקאו במילוי קרם חלבי 250 גרם
לואקר | 250 גרם
‏16.90 ‏₪
‏6.76 ‏₪ / 100 גרם
החלב החדש מושלם לקפה גד רימילק 750 מ""ל
מחלבות גד | 750 מ""ל
2 יח' ב- ‏20 ₪
‏12.90 ‏₪
‏1.72 ‏₪ / 100 מ""ל
מסטיק מנטוס בטעם ענבים בבקבוק 60 גרם
מנטוס מסטיק | 60 גרם
2 יח' ב- ‏17 ₪
‏10.90 ‏₪
‏18.17 ‏₪ / 100 גרם
סלמי בסגנון איטלקי
טירת צבי | 300 גרם
‏30.90 ‏₪
‏10.30 ‏₪ / 100 גרם
לואקר וופל במילוי קרם קקאו ושוקולד 200 גרם
לואקר | 200 גרם
‏15.90 ‏₪
‏7.95 ‏₪ / 100 גרם
לחמית אגוזים 160 ג'
לחמית | 160 גרם
‏9.90 ‏₪
‏6.19 ‏₪ / 100 גרם",גומי מקלות ממולאות מסוכרות בטעמי פירות 190 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111356353_s1_1511-04-2025_08-24-45.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111356353_s1_1511-04-2025_08-24-45.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111356353_s1_1511-04-2025_08-24-45.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,8000380004966,לואקר וופל במילוי קרם קקאו ושוקולד 250 גרם,,מיץ,"לואקר וופל במילוי קרם קקאו ושוקולד 250 גרם
לואקר | 250 גרם
‏16.90 ‏₪
‏6.76 ‏₪ / 100 גרם
מסטיק מנטוס בטעם תות בבקבוק 90 גרם
מנטוס מסטיק | 90 גרם
במבצע ‏12.90 ₪
‏17.90 ‏₪
‏19.89 ‏₪ / 100 גרם
מאגדת רביעייה מעדן קפוא חלבון GO עם בוטנים 340 גר
פלדמן | 340 גרם
‏19.90 ‏₪
‏32.90 ‏₪
‏5.85 ‏₪ / 100 גרם
ג'אמפ אשכוליות דיאט 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר
דגני בוקר האני בנצ'ס רוסטנד 340 גרם
פוסט | 340 גרם
‏23.90 ‏₪
‏7.03 ‏₪ / 100 גרם",לואקר וופל במילוי קרם קקאו ושוקולד 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380004966_s1_1501-26-2025_12-15-36.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380004966_s1_1501-26-2025_12-15-36.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380004966_s1_1501-26-2025_12-15-36.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,8000380156009,לואקר בונבוניירת שוקולד חלב עם אגוזים 150 גרם,,מיץ,"לואקר בונבוניירת שוקולד חלב עם אגוזים 150 גרם
ליימן חטיבת מותגים | 150 גרם
‏26.90 ‏₪
‏17.93 ‏₪ / 100 גרם
פיינט עוגת גבינה ותות
בן&גריס | 473 מ""ל
‏19.90 ‏₪
‏22.10 ‏₪
‏4.21 ‏₪ / 100 מ""ל
סלמי תה
טירת צבי | 300 גרם
‏22.90 ‏₪
‏7.63 ‏₪ / 100 גרם
מעדן סויה BIO עם בננה קרמל
תנובה אלטרנטיב | 150 גרם
‏4.90 ‏₪
‏3.27 ‏₪ / 100 גרם
מאגדת עם תות שדה ועם אפרסק עשירייה
גודיז | 730 גרם
‏29.90 ‏₪
‏33.90 ‏₪
‏4.10 ‏₪ / 100 גרם",לואקר בונבוניירת שוקולד חלב עם אגוזים 150 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380156009_s1_1507-17-2024_10-21-30.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380156009_s1_1507-17-2024_10-21-30.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8000380156009_s1_1507-17-2024_10-21-30.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,פיינט עוגת גבינה ותות,,מיץ,"פיינט עוגת גבינה ותות
בן&גריס | 473 מ""ל
‏19.90 ‏₪
‏22.10 ‏₪
‏4.21 ‏₪ / 100 מ""ל",פיינט עוגת גבינה ותות,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F76840400218.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F76840400218.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F76840400218.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290116935942,מעדן סויה BIO עם בננה קרמל,,מיץ,"מעדן סויה BIO עם בננה קרמל
תנובה אלטרנטיב | 150 גרם
‏4.90 ‏₪
‏3.27 ‏₪ / 100 גרם",מעדן סויה BIO עם בננה קרמל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116935942_s1_1510-23-2025_09-18-08.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116935942_s1_1510-23-2025_09-18-08.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116935942_s1_1510-23-2025_09-18-08.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,"רד בול משקה אנרגיה 250 מ""ל",,מיצים,"רד בול משקה אנרגיה 250 מ""ל
רד בול | 250 מ""ל
4 יח' ב- ‏19 ₪
‏5.90 ‏₪
‏2.36 ‏₪ / 100 מ""ל","רד בול משקה אנרגיה 250 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9016260203-13-2025_11-08-20.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9016260203-13-2025_11-08-20.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9016260203-13-2025_11-08-20.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,משקה אנרגיה בלו ללא סוכר,,מיצים,"משקה אנרגיה בלו ללא סוכר
Blu | 250 מ""ל
4 יח' ב- ‏11 ₪
‏3.90 ‏₪
‏1.56 ‏₪ / 100 מ""ל",משקה אנרגיה בלו ללא סוכר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F5%2F753182231761_s1_1501-12-2025_18-10-18.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F5%2F753182231761_s1_1501-12-2025_18-10-18.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F5%2F753182231761_s1_1501-12-2025_18-10-18.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,"רד בול משקה אנרגיה מופחת קלוריות 250 מ""ל",,מיצים,"רד בול משקה אנרגיה מופחת קלוריות 250 מ""ל
רד בול | 250 מ""ל
4 יח' ב- ‏19 ₪
‏5.90 ‏₪
‏2.36 ‏₪ / 100 מ""ל","רד בול משקה אנרגיה מופחת קלוריות 250 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F90486715_gs111-02-2025_15-18-43.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F90486715_gs111-02-2025_15-18-43.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F90486715_gs111-02-2025_15-18-43.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,משקה שקדים ללא סוכר,,מיצים,"משקה שקדים ללא סוכר
תנובה אלטרנטיב | 1 ליטר
‏12.90 ‏₪
‏12.90 ‏₪ / 1 ליטר",משקה שקדים ללא סוכר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2Ff%2F2f8b0f39939a1db4942b26e7714024f3f221ad9b1a6e63bf68926728e9ea6f80.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2Ff%2F2f8b0f39939a1db4942b26e7714024f3f221ad9b1a6e63bf68926728e9ea6f80.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2Ff%2F2f8b0f39939a1db4942b26e7714024f3f221ad9b1a6e63bf68926728e9ea6f80.jpeg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,משקה איילנד מנגו,,מיצים,"משקה איילנד מנגו
איילנד | 1 ליטר
‏10.90 ‏₪
‏10.90 ‏₪ / 1 ליטר",משקה איילנד מנגו,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000641_s105-19-2026_10-27-16.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000641_s105-19-2026_10-27-16.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000641_s105-19-2026_10-27-16.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,משקה איילנד גויאבה,,מיצים,"משקה איילנד גויאבה
איילנד | 1 ליטר
‏10.90 ‏₪
‏10.90 ‏₪ / 1 ליטר",משקה איילנד גויאבה,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000658_s105-19-2026_10-29-18.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000658_s105-19-2026_10-29-18.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F3%2F839762000658_s105-19-2026_10-29-18.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,"רד בול משקה אנרגיה אפרסק פחית 250 מ""ל",,מיצים,"רד בול משקה אנרגיה אפרסק פחית 250 מ""ל
רד בול | 250 מ""ל
4 יח' ב- ‏19 ₪
‏5.90 ‏₪
‏2.36 ‏₪ / 100 מ""ל","רד בול משקה אנרגיה אפרסק פחית 250 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9048686902-18-2026_14-11-33.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9048686902-18-2026_14-11-33.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F9%2F0%2F9048686902-18-2026_14-11-33.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,ביצים 12 יח' גדול - מחיר בפיקוח ממשלתי,,מיצים,"ביצים 12 יח' גדול - מחיר בפיקוח ממשלתי
תנובת הגליל | 12 יח'
‏14.24 ‏₪
‏1.19 ‏₪ / 1 יח'",ביצים 12 יח' גדול - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12__1.png&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12__1.png&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12__1.png&w=384&q=75 2x"
NO,REJECT,not_juice_type,,ביצים 12 יח' בינוני - מחיר בפיקוח ממשלתי,,מיצים,"ביצים 12 יח' בינוני - מחיר בפיקוח ממשלתי
תנובת הגליל | 12 יח'
‏13.13 ‏₪
‏1.09 ‏₪ / 1 יח'",ביצים 12 יח' בינוני - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12_.png&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12_.png&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F_%2F1%2F_12_.png&w=384&q=75 2x"
NO,REJECT,not_juice_type,,ביצים 12 יחידות M - מחיר בפיקוח ממשלתי,,מיצים,"ביצים 12 יחידות M - מחיר בפיקוח ממשלתי
מ.לסר | 12 יח'
‏13.13 ‏₪
‏1.09 ‏₪ / 1 יח'",ביצים 12 יחידות M - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fb%2Fc%2Fbcb6e8eb33853b7260520269aade93387b8c209db3a541d41bb0ef63719a5bc5.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fb%2Fc%2Fbcb6e8eb33853b7260520269aade93387b8c209db3a541d41bb0ef63719a5bc5.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fb%2Fc%2Fbcb6e8eb33853b7260520269aade93387b8c209db3a541d41bb0ef63719a5bc5.jpeg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290016523447,אטריות ביצים 300 גרם,,מיצים,"אטריות ביצים 300 גרם
מזרח ומערב יבוא ושיווק | 300 גרם
‏7.90 ‏₪
‏2.63 ‏₪ / 100 גרם",אטריות ביצים 300 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290016523447_s1_15.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290016523447_s1_15.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290016523447_s1_15.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290018860991,אטריות ביצים רחבות 400 גרם,,מיצים,"אטריות ביצים רחבות 400 גרם
מזרח ומערב | 400 גרם
2 יח' ב- ‏15 ₪
‏9.90 ‏₪
‏2.48 ‏₪ / 100 גרם",אטריות ביצים רחבות 400 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018860991_s1_1506-13-2022_18-09-24.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018860991_s1_1506-13-2022_18-09-24.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018860991_s1_1506-13-2022_18-09-24.jpg&w=384&q=75 2x"
